,Place,Phrase,Form,Type,KeyLexemes;
52136,3,мышление,«CL»,2,пропеть;
52137,3,боится,«CL»,2,пропеть;
52138,1,Софья,Snom,1,пропеть;
52139,3,сочетаяша,«CL»,2,пропеть;
52140,1,я,SPROnom,1,пропеть;
52141,3,Мар-га-ри-та-та-та-та!,«CL»,2,пропеть;
52142,1,Забава,Snom,1,пропеть;
52143,3,хорошо,«CL»,2,пропеть;
52144,1,она,SPROnom,1,пропеть;
52145,3,зовут,«CL»,2,пропеть;
52146,3,Будьте,«CL»,2,пропеть;
52147,1,журналистка,Snom,1,пропеть;
52148,3,Позвольте,«CL»,2,пропеть;
52149,1,Непоседа,Snom,1,пропеть;
52150,3,надо,«CL»,2,пропеть;
52151,1,колдун,Snom,1,пропеть;
52152,3,Чик-чирик!,«CL»,2,пропеть;
52153,1,Маманя,Snom,1,пропеть;
52154,3,Твою,«CL»,2,пропеть;
52155,1,голос,Snom,1,пропеть;
52156,3,Ритуля,«CL»,2,пропеть;
52157,1,Митрохин,Snom,1,пропеть;
52158,3,рады,«CL»,2,пропеть;
52159,1,Мерингер,Snom,1,пропеть;
52160,3,Яна,«CL»,2,пропеть;
52161,1,сын,Snom,1,пропеть;
52162,3,третьего,«CL»,2,пропеть;
52163,1,человек,Snom,1,пропеть;
52164,3,Го-осподи,«CL»,2,пропеть;
52165,3,тысяч,«CL»,2,пропеть;
52166,1,жена,Snom,1,пропеть;
52167,3,тело,«CL»,2,пропеть;
52168,3,Э-эй,«CL»,2,пропеть;
52169,1,Грошев,Snom,1,пропеть;
52170,3,целовал,«CL»,2,пропеть;
52171,3,женщина,«CL»,2,пропеть;
52172,3,Здрасьте,«CL»,2,пропеть;
52173,3,Гонор,«CL»,2,пропеть;
52174,1,Тимонин,Snom,1,пропеть;
52175,3,О-о-о-о-о,«CL»,2,пропеть;
52176,3,Маргарита,«CL»,2,пропеть;
52177,1,Майя,Snom,1,пропеть;
52178,3,Алло,«CL»,2,пропеть;
52179,1,Тошка,Snom,1,пропеть;
52180,3,песенка,«CL»,2,пропеть;
52181,3,Ура-а,«CL»,2,пропеть;
52182,3,обходились,«CL»,2,пропеть;
52183,1,Шмакова,Snom,1,пропеть;
52184,3,пришла,«CL»,2,пропеть;
52185,1,Векшин,Snom,1,пропеть;
52186,3,«Ля-ля-ля...»,«CL»,2,пропеть;
52187,3,Дядик,«CL»,2,пропеть;
52188,1,Корнилов,Snom,1,пропеть;
52189,3,тот,«CL»,2,пропеть;
52190,1,Любка,Snom,1,пропеть;
52191,3,бьют,«CL»,2,пропеть;
52192,1,Ионкис,Snom,1,пропеть;
52193,3,узнает,«CL»,2,пропеть;
52194,1,Женя,Snom,1,пропеть;
52195,3,впереди,«CL»,2,пропеть;
52196,3,Ая-яй-яй,«CL»,2,пропеть;
52197,3,шла,«CL»,2,пропеть;
52198,1,Максютенко,Snom,1,пропеть;
52199,3,Ничего,«CL»,2,пропеть;
52200,1,Павел,Snom,1,пропеть;
52201,3,звать,«CL»,2,пропеть;
52202,3,Почитай,«CL»,2,пропеть;
52203,1,голос,Snom,1,пропеть;
52204,3,скалы,CL,2,пропеть;
52205,1,Катя,Snom,1,пропеть;
52206,3,Замечательно,«CL»,2,пропеть;
52207,1,пичуга,Snom,1,пропеть;
52208,3,волшебник,«CL»,2,пропеть;
52209,1,Панин,Snom,1,пропеть;
52210,3,карты,«CL»,2,пропеть;
52211,1,Светлана,Snom,1,пропеть;
52212,3,пьют,«CL»,2,пропеть;
52213,1,Мика,Snom,1,пропеть;
52214,3,гонится,«CL»,2,пропеть;
52215,1,Даниэлю,Sdat,1,пропеть;
52217,3,гимн,Sacc,3,пропеть;
52218,4,предприимчивости,Sdat,2,пропеть;
52219,3,осанну,Sacc,3,пропеть;
52220,4,простоте,Sdat,2,пропеть;
52221,1,Архипастыри,Snom,1,пропеть;
52223,3,память,Sacc,3,пропеть;
52224,4,Владыке,Sdat,2,пропеть;
52225,1,Рязановым,Sins,2,пропеть;
52227,4,водке,Sdat,2,пропеть;
52228,3,Лето,Sacc,3,пропеть;
52229,1,окна,Snom,1,пропеть;
52230,1,сигнал,Snom,1,пропеть;
52231,1,отец,Snom,1,пропеть;
52232,3,голосом,Sins,2,пропеть;
52233,4,Слышала,«CL»,2,пропеть;
52234,1,гигант,Snom,1,пропеть;
52235,3,тоном,Sins,2,пропеть;
52236,4,Тю,«CL»,2,пропеть;
52237,1,Шмакова,Snom,1,пропеть;
52238,3,голоском,Sins,2,пропеть;
52239,4,устроят,«CL»,2,пропеть;
52240,1,Пажитнов,Snom,1,пропеть;
52241,4,слы-шу,«CL»,2,пропеть;
52242,1,дама,Snom,1,пропеть;
52243,3,баритоном,Sins,2,пропеть;
52244,4,слышит,«CL»,2,пропеть;
52245,1,Лето,Snom,1,пропеть;
52248,3,ниши,Sacc,3,прописать;
52249,4,в законе,в + Sloc,2,прописать;
52250,1,мы,SPROnom,1,прописать;
52252,3,требование,Sacc,3,прописать;
52253,3,порядок,Sacc,3,прописать;
52255,3,лекарства,SPROacc,3,прописать;
52256,4,ей,SPROdat,2,прописать;
52257,1,доктора,Snom,1,прописать;
52258,3,покой,Sacc,3,прописать;
52259,4,девочке,Sdat,2,прописать;
52261,3,ток,Sacc,3,пропускать;
52263,3,Её,SPROacc,3,пропускать;
52264,1,он,SPROnom,1,пропускать;
52266,3,вас,SPROacc,3,пропускать;
52268,1,вы,SPROnom,1,пропускать;
52269,3,машину,Sacc,3,пропускать;
52270,3,его,SPROacc,3,пропускать;
52271,3,статью,Sacc,3,пропускать;
52272,1,голкипер,Snom,1,пропускать;
52273,3,шайбы,NUMacc,3,пропускать;
52274,1,мы,SPROnom,1,пропускать;
52275,3,много,Sacc,3,пропускать;
52277,3,зрелища,Sacc,3,пропускать;
52278,1,Анна,Snom,1,пропускать;
52280,3,Уимблдон,Sacc,3,пропускать;
52282,3,что-то,SPROacc,3,пропускать;
52283,3,минуту,Sacc,3,пропускать;
52284,1,Тузик,Snom,1,пропускать;
52285,3,слово,Sacc,3,пропускать;
52286,3,это,SPROacc,3,пропускать;
52287,1,Ланэ,Snom,1,пропускать;
52288,3,строк,Sacc,3,пропускать;
52289,3,главу,Sacc,3,пропускать;
52290,1,зуб,Snom,1,прорезаться;
52292,1,крылья,Snom,1,прорезаться;
52294,1,картинки,Snom,1,прорезаться;
52297,1,зубами,Sins,1,прорезаться;
52298,1,ноготками,Sins,1,прорезаться;
52299,1,Они,SPROnom,1,прорезаться;
52301,1,голосок,Snom,1,прорезаться;
52302,1,у нас,у + SPROgen,2,прорезаться;
52303,3,зубки,Snom,1,прорезаться;
52304,1,у него,у + SPROgen,2,прорезаться;
52305,1,у одного,у + Sgen,2,прорезаться;
52306,3,зуба,NUMnom,3,прорезаться;
52307,3,вопросик,Snom,1,прорезаться;
52308,3,голос,Sacc,3,прорезаться;
52309,1,у них,у + SPROgen,2,прорезаться;
52310,3,зубы,Sacc,3,прорезаться;
52311,1,У ВАС,у + Sgen,2,прорезаться;
52312,3,зубы,Snom,1,прорезаться;
52313,1,У Ляли,у + Sgen,2,прорезаться;
52314,3,зубик,Snom,1,прорезаться;
52315,1,сквозь / пелену,сквозь + Sacc,2,прорезаться;
52316,2,луч,Snom,1,прорезаться;
52318,1,сквозь которые,сквозь + APROacc,2,прорезаться;
52319,2,дорога,Snom,1,прорезаться;
52321,1,сквозь / чащу,сквозь + Sacc,2,прорезаться;
52322,2,Оно,SPROnom,1,прорезаться;
52324,1,смысл,Snom,1,прорезаться;
52325,3,из которой,из + APROgen,2,прорезаться;
52326,1,Касымка-полторы-ноги,Snom,1,прорезаться;
52327,3,Вот-вот,«CL»,2,прорезаться;
52328,1,глас,Snom,1,прорезаться;
52329,3,На «Пегги»,CL,2,прорезаться;
52330,1,что,SPROnom,1,прорезаться;
52332,3,во мне,в + SPROloc,2,прорезаться;
52333,1,настороженность,Snom,1,прорезаться;
52335,3,в голосе,в + Sloc,2,прорезаться;
52336,1,характер,Snom,1,прорезаться;
52337,3,В / девчушке,в + Sloc,2,прорезаться;
52338,1,хрипотца,Snom,1,прорезаться;
52339,1,нотки,Snom,1,прорезаться;
52340,1,сталь,Snom,1,прорезаться;
52341,1,Холмсы,Snom,1,прорезаться;
52342,3,в ней,в + Sloc,2,прорезаться;
52343,1,что-то,SPROnom,1,прорезаться;
52344,3,в милиционере,в + Sloc,2,прорезаться;
52345,1,улыбка,Snom,1,прорезаться;
52346,3,на / лице,на + Sloc,2,прорезаться;
52347,1,Лунь,Snom,1,прорезаться;
52348,3,в тумане,в + Sloc,2,прорезаться;
52349,1,силуэты,Snom,1,прорезаться;
52350,3,В темноте,в + Sloc,2,прорезаться;
52351,3,в Стокгольме,в + Sloc,2,прорезаться;
52352,1,под / покровом,под + Sins,2,прорезаться;
52353,2,воздух,Snom,1,прорезаться;
52354,1,линия,Snom,1,прорезаться;
52356,3,Вместо / курса,вместо + Sgen,2,прорезаться;
52357,1,в сознании,в + Sloc,2,прорезаться;
52358,2,первое,Snom,1,прорезаться;
52360,4,Жива,«CL»,2,прорезаться;
52361,1,картина,Snom,1,прорезаться;
52362,3,впечатлением,Sins,2,прорезаться;
52363,1,«Бектал»,Snom,1,прорезаться;
52364,1,Боря,Snom,1,прорезаться;
52365,1,наставник,Snom,1,прорезаться;
52366,1,родственнички,Snom,1,прорезаться;
52367,1,у нее,у + SPROgen,2,прорезаться;
52368,2,на лбу,на + Sloc,2,прорезаться;
52370,4,морщины,Snom,1,прорезаться;
52371,1,нюх,Snom,3,прорезаться;
52372,3,у / прокуратуры,у + Sgen,2,прорезаться;
52373,1,манеры,Snom,1,прорезаться;
52374,3,у него,у + SPROgen,2,прорезаться;
52375,1,голос,Snom,1,прорезаться;
52376,3,у / Свояка,у + Sgen,2,прорезаться;
52377,1,Таланты,Snom,1,прорезаться;
52379,3,папы,-> Sgen,2,прорезаться;
52380,1,голос,Snom,3,прорезаться;
52381,3,у репродуктора,у + Sgen,2,прорезаться;
52382,1,бас,Snom,1,прорезаться;
52383,3,голос,Snom,1,прорезаться;
52384,1,аппетит,Snom,1,прорезаться;
52385,3,у меня,у + SPROgen,2,прорезаться;
52386,1,талант,Snom,1,прорезаться;
52387,3,тебе,SPROdat,1,прорезаться;
52388,1,чувства,Sacc,3,прорезаться;
52389,3,у Жени,у + Sgen,2,прорезаться;
52390,1,у Колупая,у + Sgen,2,прорезаться;
52391,1,тяга,Snom,1,прорезаться;
52392,3,у нас,у + SPROgen,1,прорезаться;
52393,1,басок,Snom,1,прорезаться;
52394,3,у меня,у + SPROgen,1,прорезаться;
52395,1,зависть,Snom,1,прорезаться;
52396,1,акцент,Snom,1,прорезаться;
52397,3,У / кота,у + Sgen,2,прорезаться;
52398,3,он,SPROnom,1,прорезаться;
52399,1,тема,Snom,1,прорезаться;
52400,1,он,SPROnom,1,прорезаться;
52401,1,Она,SPROnom,1,прорезаться;
52402,1,дыханье,Snom,1,прорезаться;
52403,1,речь,Snom,1,прорезаться;
52404,1,зазор,Snom,1,прорезаться;
52405,1,шоссе,Snom,1,прорезаться;
52406,1,взгляд,Snom,1,прорезаться;
52407,1,окошко,Snom,1,прорезаться;
52408,3,в / дымке,в + Sloc,2,прорезаться;
